pair_id,network_id_C,network_id_D,Location_C,Location_D,Site_C,Site_D,Management_C,Management_D,moisture_C,moisture_D,respiration_C,respiration_D,total_biomass_C,total_biomass_D,total_flux_C,total_flux_D,dominant_real_eigenvalue_C,dominant_real_eigenvalue_D,reactivity_C,reactivity_D,S_full_C,S_full_D,beta_global_C,beta_global_D,beta_link_hmean_C,beta_link_hmean_D,beta_out_json_C,beta_out_json_D,beta_in_json_C,beta_in_json_D,Delta_Ftot,Delta_beta,Delta_moisture,Delta_total_respiration,beta_ref_control,response_proxy,fluctuation_term_theory_control,small_delta_beta_flag,missing_pair_flag,frr_valid
Sc_S1_Ex,Sc_S1_Ex_C_d0,Sc_S1_Ex_D_d0,Sc,Sc,S1,S1,Ex,Ex,65.5,24.9333333333333,0.000354817856871245,0.000267510837326032,2042584.8562588869,2163847.997300136,410.4021028459565,262.55469646281097,-2.5234792559484427e-05,-2.1930222029754345e-05,0.10969618132862781,0.09422228060525382,13.76921522939621,6.724563473327027,0.05847923252237415,0.0914095246565107,0.05845944641865414,0.09128817853720815,"[0.0, 56.68238694904291, 12.023007016060282, 93.06259288724308, 150.94730661989985, 0.0, 8.126668568837888e-06, 5.132185280358549, 60.855919137572094, 0.4230846015619116, 1.0000000000000003e-09, 0.0041065647956375845, 0.01308990522835498]","[0.0, 32.26844967851229, 25.001926282806398, 33.23983786593367, 32.975029194075404, 0.0, 0.012452970483000213, 11.266476028242606, 46.1217410862504, 5.100746448835204, 6.093246468757047e-09, 0.00911043249182893, 0.01124272268352379]","[3.5161788322495506, 0.8884435605228288, 0.03425930232620519, 0.7551242060644567, 2.1637112061455848, 0.9076936266191343, 9.869472333355225e-05, 0.14775218950354252, 0.06618175884224985, 1.0000000000000003e-09, 0.0, 0.0, 0.0]","[3.208316275540544, 1.6658157320728757, 0.056272937763811835, 2.6598359600628516, 0.9661874465920203, 0.7972263709258496, 3.202571940181881e-07, 0.1397187235985483, 0.08528322046741282, 4.205984528523193e-09, 0.0, 0.0, 0.0]",-147.84740638314554,0.03293029213413655,-40.5666666666667,-8.7307019545213e-05,0.05847923252237415,-4489.708314184143,-7017.91191751596,False,False,True
Sc_S1_In,Sc_S1_In_C_d0,,Sc,,S1,,In,,61.2666666666667,,0.000428967982356073,,461222.2839392742,,408.50595279045524,,-7.154733943525318e-06,,0.11511855006233648,,26.440135284324555,,0.058750673854466196,,0.0587041778681083,,"[0.0, 4.740031524858237, 3.9363877127104834, 4.832748612721071, 4.977065116285068, 0.0, 0.006605912511563375, 2.3082274230370614, 7.401974170908404, 2.8094390459527276, 0.010094372979135981, 0.006061865081477552, 0.007359426869113297]",,"[2.285125255526899, 0.6820181974083457, 0.02879207590895019, 0.6539432585016076, 1.2035279695029102, 2.6472818823983566, 1.1330003120465255e-08, 0.03893319302813535, 0.12526283325033435, 0.00019778791889927036, 0.0, 0.0, 0.0]",,,,,,0.058750673854466196,,-6953.213061051568,False,True,False
Sc_S2_Ex,Sc_S2_Ex_C_d0,Sc_S2_Ex_D_d0,Sc,Sc,S2,S2,Ex,Ex,60.9666666666667,16.9,0.000433531067001293,0.000271579587801354,2044575.9163651455,2048591.3232841974,304.76249323701944,169.13347376280643,-3.065390379621081e-05,-1.707919207086267e-05,0.06829042290444978,0.10472269539824901,9.215394893765826,5.973254412568714,0.07874984793924347,0.14189976393234677,0.0786953438287546,0.14176023306103053,"[0.0, 27.32594156327822, 23.275445666877022, 26.43412692632717, 28.47350808369317, 0.0, 1.7671740435565187e-05, 6.680615056924742, 44.762165609780205, 1.1357959985288029, 1.0000002505321372e-09, 0.005711936846363218, 0.014727195158734288]","[0.0, 82.83057101391726, 11.115260876836226, 76.0294357815223, 138.07987102803838, 0.0, 0.0043668857669308375, 5.101920156465279, 35.90799163832882, 2.4459471692453616, 1.0000912664451296e-09, 0.01438935358167612, 0.03353079021950342]","[7.868374949040773, 1.3305111682392674, 0.06223350588743574, 0.43395980962917313, 1.6689598456739552, 1.2070892354519867, 1.1553026349001633e-06, 0.13512941356474656, 0.11935291862810175, 2.1747106683405546e-09, 0.0, 0.0, 0.0]","[5.657674544022871, 2.3511370673884233, 0.05007395538697293, 0.7465979451855527, 2.7231807469560585, 1.5569327354650189, 8.22293336823902e-05, 0.18729493884486434, 0.052748176363029704, 4.348275207554059e-09, 0.0, 0.0, 0.0]",-135.629019474213,0.0631499159931033,-44.0666666666667,-0.00016195147919993897,0.07874984793924347,-2147.730798074621,-3870.0073868351806,False,False,True
Sc_S2_In,Sc_S2_In_C_d0,Sc_S2_In_D_d0,Sc,Sc,S2,S2,In,In,63.1,31.2333333333333,0.000377405125865085,0.000354931933987375,1766931.2634996404,1821529.0246529728,308.9467318541666,191.5465696304238,-7.076983825356524e-06,-3.623691563163486e-05,0.09835969015085236,0.09877816518723229,17.80491886640775,3.3620252780708526,0.07768329464423278,0.1252959008679006,0.07768008301831407,0.12527637256728755,"[0.0, 33.36720521196035, 3.775318060228478, 21.843912600427377, 180.12313947297542, 0.0, 0.023044100932621756, 0.18266760033975427, 101.42097101338418, 1.164084979315499, 0.0013112599987939728, 0.0073489602357207666, 9.126917862561356e-05]","[0.0, 83.11193226773399, 69.00175857814975, 65.46898710575935, 92.11250024873577, 0.0, 2.010059950129841, 2.991459259372167, 107.91429677719927, 7.0760020838864195, 0.004337417737646915, 0.012910426805354548, 0.0076635246835138685]","[1.1480962432288335, 2.4141113356203427, 0.033137424899831756, 0.5234698479380236, 3.0088674232464783, 3.564979620274214, 0.018271198196099073, 0.033771159656558226, 0.18681313017563866, 8.673201546376672e-05, 0.0, 0.0, 0.0]","[9.68672135454761, 0.008096288492302255, 0.11032122576016518, 0.4422266443712071, 1.5090467517160622, 0.5795804983299089, 0.012290264181006087, 0.04747592338938835, 0.17298165116049702, 0.000528797420677533, 0.0, 0.0, 0.0]",-117.40016222374283,0.04761260622366782,-31.866666666666703,-2.247319187770997e-05,0.07768329464423278,-2465.7369452165003,-3977.0034634737635,False,False,True
Sc_S3_Ex,Sc_S3_Ex_C_d0,Sc_S3_Ex_D_d0,Sc,Sc,S3,S3,Ex,Ex,56.5,10.9,0.000409841052551525,0.000137995284812533,2476712.7390236934,2338140.238147678,360.56851388651984,137.92147726711846,-3.984314225856523e-05,-2.2399403452704862e-05,0.10565082653272831,0.10267605074388234,19.689210811561487,11.344247284513816,0.066561552314447,0.17401205726297556,0.06656033456829949,0.1740117505020919,"[0.0, 42.372885315342806, 7.2850631358896205, 47.128410019461505, 101.95226939971666, 0.0, 0.8333851637967294, 1.4040625295157505, 57.900382682597666, 1.0661649948041974, 0.011489998555519573, 0.0055091138474699045, 0.01989608481649855]","[0.0, 19.427793299441667, 2.51635600850301, 30.13882615546125, 219.41876678141853, 0.0, 0.1854701292845226, 3.9477084234395603, 69.64478780682096, 2.5031388255288083, 0.01522294175917966, 0.027316453021882226, 0.03287133925427268]","[5.213088634664349, 6.080798403989559e-05, 0.017386102047192684, 0.3683489405814347, 1.312455441905315, 0.8918577015075149, 6.767894944103808e-05, 0.055265933903089454, 0.11641082442694725, 7.1673954639810994e-09, 0.0, 0.0, 0.0]","[4.051519363577411, 0.49250791009000666, 0.017993600207807384, 0.45381002041488633, 1.9211912818371482, 0.4927487897271232, 7.204516047296519e-06, 0.339458020488123, 0.29375872377456574, 4.3675669140625385e-06, 0.0, 0.0, 0.0]",-222.64703661940138,0.10745050494852855,-45.6,-0.000271845767738992,0.066561552314447,-2072.0892538015974,-5417.068883597227,False,False,True
Sc_S3_In,Sc_S3_In_C_d0,Sc_S3_In_D_d0,Sc,Sc,S3,S3,In,In,62.7,47.3,0.000385884858164119,0.000360540725530459,777031.3917632548,1216773.0266387172,669.8744693062788,799.8769504291707,-1.3693639928328473e-05,-6.610753519016379e-05,0.11421875011619283,0.10940616680535746,18.455921416865394,33.13230297587785,0.03582760815597939,0.030004615068758886,0.035498897815991845,0.03000461506266574,"[0.0, 5.647884986134872, 5.267975178818165, 5.805396510216321, 5.944273958982692, 0.0, 2.234347596645775, 1.932578683060396, 13.688332992346771, 0.018941904617803373, 0.030976003172366588, 0.0018199901295557356, 0.03343035860646758]","[0.0, 77.96789019506575, 2.2896326457327256, 22.652139754980954, 3.9666633439588743e-07, 0.0, 3.25195896779769, 6.0587505704410125, 171.5413103887868, 1.095772411501008, 0.004397250141035659, 0.00390534001325536, 0.037727188730469985]","[12.878230544638244, 0.6616308564022821, 0.04650741683825878, 0.3375089200562033, 0.4138948742186893, 0.7660979030138576, 0.0007847313531925534, 0.04733098140355523, 0.03001197515054242, 4.2926975562632e-08, 0.0, 0.0, 0.0]","[1.2220922359237163, 0.8871386608678616, 0.007508690462707916, 0.33167645204101975, 0.0022100935097754118, 0.2424969860898469, 0.00028855534090219576, 0.1297282365107922, 0.21997302886220646, 1.1154534376356062e-05, 0.0, 0.0, 0.0]",130.00248112289194,-0.005822993087220507,-15.400000000000006,-2.5344132633659975e-05,0.03582760815597939,-22325.71448662772,-18697.158526182022,False,False,True
Sc_S4_Ex,Sc_S4_Ex_C_d0,Sc_S4_Ex_D_d0,Sc,Sc,S4,S4,Ex,Ex,43.4333333333333,15.7333333333333,0.000542398661495171,0.00020963571374249,829379.8665628927,985872.4351786509,176.96373439793592,281.89035073753354,-5.861658403767062e-06,-3.427043053886566e-05,0.1049417723063618,0.11232612107437077,11.227715805487385,34.180038089950095,0.13562100778248457,0.0851394875248719,0.13553228119799832,0.08507798867163924,"[0.0, 32.39612396748682, 4.0978817280979305, 11.836873640000192, 273.73511698688924, 0.0, 0.008796017605668323, 2.8276526732383465, 72.69673715745533, 1.5635296927273166, 0.016827563127054107, 0.014122192844438755, 0.03064712923851924]","[0.0, 8.504477108787153, 1.0510419321512887, 2.1629724399491366, 59.52023529234622, 0.0, 0.03016676026484099, 0.6332668428115099, 40.9254158459838, 0.21928295932588315, 1.0000003603777815e-09, 0.008361830274037873, 0.030704438765485745]","[3.031121901989678, 1.2699292149704966, 0.02666276938124583, 0.24833700624994656, 5.156237425378832, 0.3093952979717437, 0.0005746725926154103, 0.17083811962660972, 0.27779329888063753, 0.00013549995174619664, 0.0, 0.0, 0.0]","[0.971215942631819, 1.2608706039816104, 0.02587254265638182, 0.10297097558106105, 1.3382976034974452, 0.08681850389942616, 0.00014735269015623263, 0.0949496863157652, 0.12655372366586148, 1.0000000000049458e-09, 0.0, 0.0, 0.0]",104.92661633959762,-0.05048152025761267,-27.700000000000003,-0.0003327629477526809,0.13562100778248457,-2078.5153815524122,-1304.8401371693005,False,False,True
Sc_S4_In,Sc_S4_In_C_d0,Sc_S4_In_D_d0,Sc,Sc,S4,S4,In,In,62.1333333333333,27.2333333333333,0.000685527416533577,0.000494106015666591,1209733.012477601,1417489.5520919214,544.8475392039539,278.56610454860396,-9.034407913372476e-06,-3.813702510763179e-05,0.08333967191576623,0.0865644472932105,17.20319054621531,16.06921495070593,0.044049019722223665,0.08615549274700972,0.04400488358777172,0.08610146938600469,"[0.0, 40.55280641220322, 35.34082018613036, 40.15221841623992, 46.7054084059659, 0.0, 0.0019372038338007526, 0.967218682796859, 54.36135168562788, 0.7491259796099273, 1.2891402788698556e-09, 0.00365885130802384, 0.006937324025228242]","[0.0, 49.455500597633915, 6.805989650884149, 17.708369909945144, 66.33443805907982, 0.0, 0.038414541375835616, 3.5931865601038715, 70.59733099907217, 0.6220320900620361, 1.846855922119004e-08, 0.007150724906815402, 0.024453852272847642]","[5.998174493929085, 0.5194238544380468, 0.04424406595625058, 0.259791000076959, 3.349414966494176, 1.9268487306332325, 7.547967977084614e-06, 0.033319162787650236, 0.06731027536562066, 1.9190088165449993e-07, 0.0, 0.0, 0.0]","[3.461117197398573, 1.9376121690407888, 0.02883749829499845, 0.273036295595368, 1.4934084371284435, 0.44999737915493593, 4.939858772878813e-06, 0.12784327354064234, 0.13010575136637456, 1.8384891784785883e-08, 0.0, 0.0, 0.0]",-266.28143465535,0.042106473024786054,-34.9,-0.00019142140086698598,0.044049019722223665,-6324.002357039093,-12369.118374025173,False,False,True
Sc_S5_Ex,Sc_S5_Ex_C_d0,Sc_S5_Ex_D_d0,Sc,Sc,S5,S5,Ex,Ex,69.7,31.7333333333333,0.000633774431515705,0.000501064719750552,692504.128661914,474954.1666282629,294.23492409343515,342.14664892694856,-3.47927302125835e-05,-1.3471226882627047e-05,0.11872958585776736,0.11816175003915093,7.608282016125216,11.966908356427687,0.08156747562834768,0.07014536040399513,0.08154145548666106,0.06999892055235003,"[0.0, 62.22279103570861, 26.19503068458353, 78.76507587884262, 93.2311787507476, 0.0, 0.03737515114638429, 5.697672237664006, 103.17385682379471, 3.2541206001405563, 0.053038949140960766, 0.010046482505945224, 0.00788215038451769]","[0.0, 19.76251082634199, 16.8038923795781, 20.049239895790475, 20.359393216228334, 0.0, 0.17142342199648355, 6.422260112413527, 23.19286548861167, 2.473864943081484, 0.029873838906169393, 0.008080070513198364, 0.007103950058053439]","[4.2267689873015035, 0.522295116211876, 0.02245122310241123, 0.746754904189104, 0.9680899451406978, 0.9698165160747279, 3.941374925092261e-05, 0.11831051995774766, 0.3396266809155882, 4.518682326874354e-07, 0.0, 0.0, 0.0]","[16.222253306702804, 0.46582169314327293, 0.026286768109792972, 0.4725148181977804, 0.4227494355699726, 0.7828665001210763, 6.832682765350349e-07, 0.15925201665860203, 0.09517022073136688, 5.109374271924783e-06, 0.0, 0.0, 0.0]",47.911724833513404,-0.011422115224352547,-37.966666666666704,-0.00013270971176515306,0.08156747562834768,-4194.645553160162,-3607.257939844564,False,False,True
Sc_S5_In,Sc_S5_In_C_d0,Sc_S5_In_D_d0,Sc,Sc,S5,S5,In,In,60.0333333333333,22.15,0.000802570537683474,0.000412046543463382,555960.2625697318,1028800.1899243894,1265.5269333432668,771.1098785567473,-1.694262664413422e-05,-3.9327445906018806e-05,0.10634967992863757,0.11020417177230164,32.985008553955566,45.67107673115997,0.01896443241756763,0.0311239690573278,0.018922131407778243,0.031100193515630793,"[0.0, 15.511168719588953, 18.94428075477679, 120.70300848240939, 128.36834325109663, 0.0, 0.10750204932842332, 0.02346523291491022, 5.6689034212033516, 0.0848379792960661, 0.0011116604294176768, 0.001363037605661308, 0.0038707464161331466]","[0.0, 11.067660031994887, 3.216673848244272, 4.785207867397604, 43.76277658200982, 0.0, 0.007597618073849812, 0.31487282533958266, 18.040442664279272, 0.21043672615752082, 0.0053232153774830015, 0.002836674573544544, 0.006628876111558637]","[2.529827847355086, 0.23132907548165008, 0.034633223150818536, 1.0235976232012172, 1.0203309544807846, 0.6249103450728107, 0.003430142347010044, 0.006386834208184, 0.013995035570913044, 6.941166506879152e-06, 0.0, 0.0, 0.0]","[1.9517066074862495, 0.25130106531204877, 0.008577262046893276, 0.06275494603249983, 0.2104739373618693, 0.6659424830288259, 0.0009669998049113334, 0.025065302498915445, 0.07147601196084102, 3.497901744309917e-05, 0.0, 0.0, 0.0]",-494.41705478651954,0.01215953663976017,-37.883333333333304,-0.000390523994220092,0.01896443241756763,-40660.84666169246,-66731.6007923839,False,False,True
Yo_S1_Ex,Yo_S1_Ex_C_d0,Yo_S1_Ex_D_d0,Yo,Yo,S1,S1,Ex,Ex,42.8666666666667,27.1333333333333,0.000858886607346566,0.000692105863563769,1378812.3685507262,1418789.8481125832,554.5924092286864,536.2129066504193,-2.142994555730125e-05,-3.530410470065608e-05,0.10752708582057123,0.10470981629667471,29.279100805984083,38.13790669213983,0.04327502432530336,0.044758340767889516,0.04315984985321496,0.044756560715365,"[0.0, 18.070899930847524, 1.1757343609912458, 13.853792770790607, 49.61105321527176, 0.0, 0.08893274480956109, 1.1563392871626303, 39.08631197605531, 0.027043870397691194, 0.004812016018454598, 0.003391508692141361, 0.017656817374412305]","[0.0, 7.81486124695732, 0.04219856245839912, 1.0529720832356073, 21.275812705195218, 0.0, 0.036324512822925904, 6.586917985317908, 25.53782461017379, 0.34708282036722626, 0.0014739335316464885, 0.0033145554707285176, 0.016935704505042757]","[2.6594536495506063, 0.5404618231262928, 0.008606126592882245, 0.19385188198716152, 1.1534287792412057, 0.40507655130302156, 8.071227144693405e-07, 0.08039831936689211, 0.11941939794147302, 5.354845436067061e-05, 0.0, 0.0, 0.0]","[0.7532038938614091, 0.5644836115017741, 0.005846051389268829, 0.06887460251706726, 0.4261335222341098, 0.8245805430426826, 8.468346407521539e-05, 0.41754072308741635, 0.11356321897360994, 0.002333085599497663, 0.0, 0.0, 0.0]",-18.37950257826708,0.0014833164425861536,-15.733333333333402,-0.0001667807437827969,0.04327502432530336,-12390.816989948904,-12815.530848919947,False,False,True
Yo_S1_In,Yo_S1_In_C_d0,Yo_S1_In_D_d0,Yo,Yo,S1,S1,In,In,45.2666666666667,29.8333333333333,0.000788348923872538,0.00071047227926078,1304211.9477583538,1451859.791711288,357.7259909785786,563.041848857702,-2.131601115982622e-05,-5.1362941416774764e-05,0.10477851638973869,0.1108787443722281,26.55000200566013,40.36125055303314,0.06709045639749775,0.04262560598060543,0.06706853659299125,0.04261190632002342,"[0.0, 12.83094589473203, 2.476713871405286, 10.392916977277427, 60.9999137417536, 0.0, 0.07019370450636805, 4.028196309324179, 33.95410147695241, 0.4104051684740873, 0.006014658714850582, 0.005308139856546408, 0.01691610938166629]","[0.0, 3.9484544028039927, 2.281392011746664, 29.484044595048402, 21.26365241881152, 0.0, 0.010102413242639253, 0.6904338542781916, 20.968383532975142, 0.2860471158199014, 0.015204200603600157, 0.002526775508134999, 0.008360041735051855]","[1.0253104514779863, 0.6875528734619764, 0.02024262272421278, 0.39644217608372667, 1.7510137063586952, 0.0933579466079216, 0.0003706673581561189, 0.2083760995465575, 0.11559067032142437, 8.979734914649853e-05, 0.0, 0.0, 0.0]","[0.3686863150240253, 0.33975447553107097, 0.019702020854514807, 1.231354826616823, 0.4555415845213716, 0.1000246486909402, 7.7955651095825e-05, 0.04270000987642043, 0.07976798535019652, 0.0008665177213113069, 0.0, 0.0, 0.0]",205.31585787912343,-0.024464850416892323,-15.433333333333401,-7.78766446117579e-05,0.06709045639749775,-8392.279306043021,-5331.99519256692,False,False,True
Yo_S2_Ex,Yo_S2_Ex_C_d0,Yo_S2_Ex_D_d0,Yo,Yo,S2,S2,Ex,Ex,58.85,55.7666666666667,0.00032460643394935,0.000502737850787132,2017663.738899773,2384657.2483925675,462.14878676316005,385.8867799791048,-4.359099716927028e-05,-4.312357910048861e-05,0.1338016805961358,0.12704017466890422,22.86544731307028,33.17849674209805,0.05193132750189262,0.062194408425444284,0.05193132735337536,0.06217747769905221,"[0.0, 47.83197664288587, 1.2813200072890858, 7.191046342362293, 176.2035221326002, 0.0, 1.448002106535509, 4.187527510775039, 296.5898959424827, 2.0625986326154004, 0.01069681452601226, 0.0062369091337057736, 1.5296968175838702e-05]","[0.0, 15.489820636546003, 1.4745133173825915, 3.184998306707005, 53.409522074223666, 0.0, 0.23092528229994583, 1.8427506212057736, 25.636818134102974, 0.03480743401704279, 0.014604946513014257, 0.0049908872992356045, 0.027220893653704007]","[1.2639109634132584, 3.4536257044205967e-06, 0.0016158161462111829, 0.1049281662238058, 0.8211847063094366, 0.445318855204042, 0.020679837250251576, 0.10369673336953678, 0.48207473985894417, 1.8748658625560037e-06, 0.0, 0.0, 0.0]","[1.9415795948786345, 0.8157180496313496, 0.012090630217562391, 0.10915516897450198, 0.47872698848150175, 0.6465185626441496, 0.00013631922398022595, 0.12061588519589103, 0.06461828023866063, 4.2777980064067995e-05, 0.0, 0.0, 0.0]",-76.26200678405525,0.010263080923551667,-3.0833333333333,0.000178131416837782,0.05193132750189262,-7430.712799803573,-8899.229212777533,False,False,True
Yo_S2_In,Yo_S2_In_C_d0,Yo_S2_In_D_d0,Yo,Yo,S2,S2,In,In,58.7,59.9666666666667,0.000483515856719142,0.000492851167389155,1365184.027010021,710543.4249591255,384.2977757502471,239.99369207272062,-3.056210310896814e-05,-4.083572125355625e-05,0.12819131854751328,0.1338395425961665,22.42248347830066,26.547781400235625,0.06245157144910841,0.10000262837211465,0.062449846868267087,0.09997742350098081,"[0.0, 36.15332508632752, 0.016387938937727366, 12.535197647406056, 46.11359770646966, 0.0, 0.8705505364609687, 1.9404433062083486, 55.86189016151959, 0.6096760463047289, 0.012193003586782497, 0.00798505936051098, 0.039953796422234684]","[0.0, 11.392944693198277, 3.050647557580478, 48.651836071316175, 14.11430423342946, 0.0, 0.08237299237139954, 1.4819768479652065, 24.278411676031094, 0.28032940054691907, 0.012017048329100206, 0.008054433536342404, 0.030199198691206547]","[1.240666839448778, 3.48353785810475, 0.00036743495417919045, 0.4654119137906001, 1.320871446487989, 0.21087737404149032, 0.00013091253590699433, 0.10847210676511167, 0.17689338758430215, 5.093851689445976e-07, 0.0, 0.0, 0.0]","[1.2490059229256893, 1.1528847142633063, 0.0338762779675509, 1.6943188081552436, 0.2939233764353151, 0.3744897325457684, 0.0009708350032294158, 0.1300599576290667, 0.08283519457143794, 6.546974902807388e-05, 0.0, 0.0, 0.0]",-144.3040836775265,0.03755105692300625,1.2666666666666941,9.335310670013062e-06,0.06245157144910841,-3842.8767524015107,-6153.532518607802,False,False,True
Yo_S3_Ex,Yo_S3_Ex_C_d0,Yo_S3_Ex_D_d0,Yo,Yo,S3,S3,Ex,Ex,49.0333333333333,49.6,0.000576507719218192,0.00048798387710092,2183957.800341622,2876505.4640767826,474.06318770934627,746.090467143911,-1.5381273812001895e-05,-5.8556289915094366e-05,0.09645949098069535,0.10882395614234264,34.33287741045375,54.32606177295747,0.05062616255011702,0.032167680806690586,0.0501720046777419,0.03215674794229772,"[0.0, 3.289420562992729, 2.6201434235649934, 3.113775432115886, 3.7418116669571493, 0.0, 1.6791889711172387e-05, 1.204239134026438, 4.60633999925913, 8.470568137367118e-08, 0.00016793984065959113, 0.0033203605806542595, 0.00804094512231189]","[0.0, 3.3866230841401497, 0.24440389887742797, 0.18490487043963527, 34.95307936395683, 0.0, 0.15986867277702002, 0.25313744804888133, 7.833677224335526, 0.08336214090180874, 0.001737641453356825, 0.0034979997138521865, 0.019167608928665567]","[2.522575503326722, 0.761294950071488, 0.03060740551990418, 0.2024444098120843, 0.2883729803302448, 0.18937820319220713, 0.007930118360362845, 0.07880334558752705, 0.062033009624240014, 0.00017767402098588987, 0.0, 0.0, 0.0]","[1.0150302311745731, 0.25888198000468743, 0.0064922393430557465, 0.01619671571396637, 0.3953688706370628, 0.4007308253607323, 9.607870418878099e-05, 0.041770524061958, 0.050991894270474306, 3.663456022978663e-05, 0.0, 0.0, 0.0]",272.0272794345648,-0.01845848174342643,0.5666666666666984,-8.852384211727204e-05,0.05062616255011702,-14737.251048908242,-9363.99608088112,False,False,True
Yo_S3_In,Yo_S3_In_C_d0,Yo_S3_In_D_d0,Yo,Yo,S3,S3,In,In,52.5,50.8333333333333,0.000608335234618602,0.000742299794661191,2038442.9240579726,2049187.531896259,412.5397914100532,380.6906841621932,-3.776057610909088e-05,-9.689553721729234e-05,0.12226130406150608,0.1214845665901345,,31.70594015343642,0.05817620627083863,0.06304330785718625,0.057928390765382295,0.0630425610800189,"[0.0, 2.101352373771471, 3.194721239587378e-08, 0.13749433522258014, 2.626987776101828, 0.0, 1.1152151298784495e-06, 0.8709030527183272, 2.6744121963064122, 4.460920475629469e-06, 0.006500440227355979, 0.00447988766644905, 0.014878701660971513]","[0.0, 11.795010138699014, 0.668113881493748, 17.85550401072917, 23.969804471200348, 0.0, 0.06347273215741926, 1.9083678148862786, 46.187018774841384, 0.0204871247370539, 0.006188660293687317, 0.005555914619335702, 0.00011146259195541131]","[1.9841826206794269, 0.8204072701071252, 0.004824935655098947, 0.04998869765939905, 0.38778559014101543, 0.1218998794313945, 0.021607139999864182, 0.16173894568793418, 0.1444943485348576, 0.004011807466105591, 0.0, 0.0, 0.0]","[1.3866077081609502, 0.966401592957079, 0.010644122925499825, 0.5284203780115058, 0.3906633866646772, 0.1320879803201934, 0.026014842687976776, 0.13860799957574274, 0.15076201887090093, 7.746899899349579e-08, 0.0, 0.0, 0.0]",-31.849107247860047,0.004867101586347615,-1.6666666666666998,0.000133964560042589,0.05817620627083863,-6543.752309834229,-7091.21164569376,False,False,True
Yo_S4_Ex,Yo_S4_Ex_C_d0,Yo_S4_Ex_D_d0,Yo,Yo,S4,S4,Ex,Ex,37.1333333333333,12.1,0.000551334702258727,0.000283747813521941,3220563.882623373,2581713.4416780714,621.254976738563,484.60271959480485,-4.55680412147107e-05,-4.3680272729535084e-05,0.1262872393620827,0.10538879055230964,42.247220357429924,34.5290762301923,0.038631481273589376,0.049525103821264835,0.038629727252802705,0.04952410659057182,"[0.0, 3.3784937549525553, 1.094747677077946, 33.08752249746303, 33.01490789716594, 0.0, 0.00015976456369379654, 0.7665111038299453, 9.901793957288485, 0.2864281685289009, 0.0009307942954701243, 0.003285713268172241, 0.007675274148810251]","[0.0, 10.993889813570616, 1.1744690102379223, 15.760737445197089, 11.566455199943587, 0.0, 0.00024241374467225143, 1.880792199995346, 51.82793863702242, 0.45233814413301365, 3.528133333573001e-06, 0.004336317600370814, 4.8772380789907466e-05]","[0.4945426693462126, 0.22477756015172454, 0.012253454659871738, 1.2518253880035668, 0.45042461715965987, 0.7127623224174363, 0.0001090253034980236, 0.05857703962916624, 0.04213365295508423, 0.00033252678500031484, 0.0, 0.0, 0.0]","[0.36340013782164854, 1.1098444122135913, 0.016231068183259326, 0.7634747465837948, 0.21700292690801434, 0.74812452931734, 0.009715082267569819, 0.10111720478673879, 0.1762485615226052, 7.602799931615868e-05, 0.0, 0.0, 0.0]",-136.6522571437581,0.01089362254767546,-25.033333333333296,-0.000267586888736786,0.038631481273589376,-12544.243803721445,-16081.572755101352,False,False,True
Yo_S4_In,Yo_S4_In_C_d0,Yo_S4_In_D_d0,Yo,Yo,S4,S4,In,In,48.9666666666667,27.6,0.00064103734124268,0.000197885770781048,2121783.401652141,1361736.6256696328,790.5047046000252,455.07793573161695,-6.61105523070063e-05,-8.97321794879098e-05,0.1406981158231279,0.12697145130344087,42.16744283250285,32.410909746573125,0.030360350622003415,0.05273821935887932,0.030348142378891795,0.05266281007123371,"[0.0, 8.439239286249746, 2.022562702209594, 14.982025557515074, 18.211713660615047, 0.0, 0.0037452439507919574, 1.7936226762131402, 11.057284559312247, 0.6545712908471801, 0.012367738585533243, 0.00019748822111957965, 0.002234135044350859]","[0.0, 10.093782882392357, 3.2932110014693246, 9.756924908552772, 7.19900502798114, 0.0, 0.001848795761186619, 2.4490007349260745, 34.44416636491521, 0.6123535298179476, 1.2578116742284683e-05, 0.004556971536546814, 1.9159336191874575e-07]","[0.2466913603612232, 0.5349041137755787, 0.01503551556990956, 0.961695771609739, 0.5091512612693713, 0.05062830048719229, 0.0018069942188849864, 0.0558025974371988, 0.01194984886560133, 0.002804201896003231, 0.0, 0.0, 0.0]","[0.3110308998223662, 2.077617608188224, 0.04306104769585152, 0.7116240246192088, 0.22478856139414127, 0.16501340604823278, 0.007293115995316854, 0.10768375901071064, 0.07804011302266207, 2.014284002832287e-06, 0.0, 0.0, 0.0]",-335.42676886840826,0.022377868736875903,-21.366666666666696,-0.00044315157046163195,0.030360350622003415,-14989.218714812965,-26037.403666448874,False,False,True
